stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id
253,39166,גיבורי ישראל/האומנות, רחוב:שדרות גיבורי ישראל 5 עיר: נתניה רציף:   קומה:  ,32.276114,34.859673,0,,7400
254,39167,שדרות גיבורי ישראל/הבונים, רחוב:שדרות גיבורי ישראל 20 עיר: נתניה רציף:   קומה:  ,32.279935,34.860652,0,,7400
255,39168,שד. גיבורי ישראל/הבונים, רחוב:שדרות גיבורי ישראל 15 עיר: נתניה רציף:   קומה:  ,32.280886,34.861197,0,,7400
257,39170,שד. גיבורי ישראל/התרופה, רחוב:שדרות גיבורי ישראל 36 עיר: נתניה רציף:   קומה:  ,32.282477,34.861469,0,,7400
258,39171,שד. גיבורי ישראל/האומנות, רחוב:שדרות גיבורי ישראל  עיר: נתניה רציף:   קומה:  ,32.277449,34.860116,0,,7400
259,39172,האומנות/יד חרוצים, רחוב:יד חרוצים 3 עיר: נתניה רציף:   קומה:  ,32.278292,34.863477,0,,7400
260,39173,הבונים/יד חרוצים, רחוב:יד חרוצים 14 עיר: נתניה רציף:   קומה:  ,32.280079,34.864056,0,,7400
261,39174,שדרות גיבורי ישראל/התרופה, רחוב:שדרות גיבורי ישראל 19 עיר: נתניה רציף:   קומה:  ,32.283436,34.862011,0,,7400
262,39175,התרופה/אריה רגב, רחוב:התרופה 14 עיר: נתניה רציף:   קומה:  ,32.282698,34.863651,0,,7400
263,39176,השיאים/יד חרוצים, רחוב:יד חרוצים  עיר: נתניה רציף:   קומה:  ,32.283683,34.865281,0,,7400
264,39177,בית חרושת טבע, רחוב:שדרות גיבורי ישראל 48 עיר: נתניה רציף:   קומה:  ,32.285635,34.862489,0,,7400
265,39178,בית חרושת אביק, רחוב:שדרות גיבורי ישראל  עיר: נתניה רציף:   קומה:  ,32.285429,34.862662,0,,7400
266,39179,הדרים/הראשונים, רחוב:ההדרים  עיר: עין ורד רציף:   קומה:  ,32.264318,34.931993,0,,157
267,39180,שד. גיבורי ישראל/האומנות, רחוב:שדרות גיבורי ישראל  עיר: נתניה רציף:   קומה:  ,32.277657,34.859914,0,,7400
268,39181,השלום\הגביש, רחוב:הארי טרומן  עיר: נתניה רציף:   קומה:  ,32.286298,34.863673,0,,7400
269,39182,המחשב/הצורן, רחוב:המחשב 2 עיר: נתניה רציף:   קומה:  ,32.287621,34.865010,0,,7400
270,39183,עירייה, רחוב:הצורן  עיר: נתניה רציף:   קומה:  ,32.288720,34.865650,0,,7400
271,39184,יצחק גרינבוים/אפרים אלנקווה, רחוב:יצחק גרינבוים 19 עיר: נתניה רציף:   קומה:  ,32.294995,34.849667,0,,7400
272,39185,יצחק גרינבוים/ד''ר שמורק, רחוב:יצחק גרינבוים 8 עיר: נתניה רציף:   קומה:  ,32.294705,34.851791,0,,7400
273,39186,גרינבוים/בן צבי, רחוב:יצחק גרינבוים 5 עיר: נתניה רציף:   קומה:  ,32.294485,34.851985,0,,7400
274,39187,בן צבי/גרנבוים, רחוב:שדרות בן צבי 102 עיר: נתניה רציף:   קומה:  ,32.293898,34.852491,0,,7400
275,39188,משטרה/בן צבי, רחוב:שדרות בן צבי 87 עיר: נתניה רציף:   קומה:  ,32.294922,34.852932,0,,7400
276,39189,הנרייטה סולד/סטופ, רחוב:ד''ר שמורק 18 עיר: נתניה רציף:   קומה:  ,32.295690,34.851774,0,,7400
277,39190,הנביאים/שד. בן צבי, רחוב:שדרות בן צבי 74 עיר: נתניה רציף:   קומה:  ,32.296860,34.853099,0,,7400
278,39191,הנביאים/נצח ישראל, רחוב:הנביאים 4 עיר: נתניה רציף:   קומה:  ,32.297185,34.854010,0,,7400
280,39193,שד. בן צבי/שמחה ארליך, רחוב:שדרות בן צבי  עיר: נתניה רציף:   קומה:  ,32.297873,34.853570,0,,7400
281,39194,יחזקאל\הנביאים, רחוב:יחזקאל בן בוזי 42 עיר: נתניה רציף:   קומה:  ,32.297381,34.855518,0,,7400
282,39195,בן צבי/פלוגת מכבי, רחוב:שדרות בן צבי 56 עיר: נתניה רציף:   קומה:  ,32.300044,34.853804,0,,7400
283,39196,בן צבי/נחום, רחוב:שדרות בן צבי  עיר: נתניה רציף:   קומה:  ,32.301071,34.854280,0,,7400
284,39197,נחום/ישעיהו, רחוב:נחום 1 עיר: נתניה רציף:   קומה:  ,32.300590,34.854645,0,,7400
285,39198,נחום/ישעיהו, רחוב:נחום 4 עיר: נתניה רציף:   קומה:  ,32.300460,34.854938,0,,7400
286,39199,בית הכנסת הבוכרים/בן בוזי, רחוב:יחזקאל בן בוזי 33 עיר: נתניה רציף:   קומה:  ,32.297593,34.855673,0,,7400
287,39200,יחזקאל בן בוזי/מרים, רחוב:יחזקאל בן בוזי 34 עיר: נתניה רציף:   קומה:  ,32.298665,34.855905,0,,7400
288,39201,'יחזקאל/נחום א, רחוב:יחזקאל בן בוזי 15 עיר: נתניה רציף:   קומה:  ,32.299807,34.856413,0,,7400
290,39203,בן צבי/נחום, רחוב:שדרות בן צבי 46 עיר: נתניה רציף:   קומה:  ,32.302485,34.854339,0,,7400
291,39204,בית ספר טשרניחובסקי/בן צבי, רחוב:שדרות בן צבי 14 עיר: נתניה רציף:   קומה:  ,32.309555,34.854597,0,,7400
292,39205,בית ספר טשרניחובסקי/בן צבי, רחוב:שדרות בן צבי  עיר: נתניה רציף:   קומה:  ,32.309604,34.854846,0,,7400
294,39207,מרכז גריאטרי דורות/הנביאים, רחוב:הנביאים 21 עיר: נתניה רציף:   קומה:  ,32.296945,34.858045,0,,7400
295,39208,בן עמי/קניג, רחוב:שדרות עובד בן עמי  עיר: נתניה רציף:   קומה:  ,32.310048,34.844550,0,,7400
296,39209,בן עמי\הילה, רחוב:שדרות עובד בן עמי  עיר: נתניה רציף:   קומה:  ,32.313311,34.845828,0,,7400
297,39210,בן עמי\צהלה, רחוב:שדרות עובד בן עמי 29 עיר: נתניה רציף:   קומה:  ,32.314372,34.845906,0,,7400
298,39211,שד. עובד בן עמי/ברוך רם, רחוב:שדרות עובד בן עמי  עיר: נתניה רציף:   קומה:  ,32.316395,34.846121,0,,7400
299,39212,ז'בוטינסקי\סמיל, רחוב:שדרות ז'בוטינסקי 33 עיר: נתניה רציף:   קומה:  ,32.321443,34.848668,0,,7400
300,39213,שד. בן אב''י/הרעות, רחוב:שדרות בן אב''י 5 עיר: נתניה רציף:   קומה:  ,32.319471,34.848923,0,,7400
301,39214,ז'בוטינסקי/קרליבך, רחוב:שדרות ז'בוטינסקי 7 עיר: נתניה רציף:   קומה:  ,32.324404,34.849462,0,,7400
302,39215,בן צבי/הגר''א, רחוב:שדרות בן צבי 6 עיר: נתניה רציף:   קומה:  ,32.311076,34.854911,0,,7400
303,39216,שד. בן צבי/היהלומן אברהם, רחוב:שדרות בן צבי 9 עיר: נתניה רציף:   קומה:  ,32.310926,34.855105,0,,7400
304,39217,בית ספר טשרניחובסקי/הגר''א, רחוב:הגר''א 9 עיר: נתניה רציף:   קומה:  ,32.310378,34.856482,0,,7400
305,39218,בן שלום\בנימין, רחוב:עובדיה בן שלום 36 עיר: נתניה רציף:   קומה:  ,32.313400,34.855784,0,,7400
307,39220,שד. בנימין/שלום שבזי, רחוב:שדרות בנימין  עיר: נתניה רציף:   קומה:  ,32.315197,34.854281,0,,7400
308,39221,שד. בנימין/הרב טביב, רחוב:שדרות בנימין 105 עיר: נתניה רציף:   קומה:  ,32.315887,34.854722,0,,7400
309,39222,שד. בן אב''י/שד. בנימין, רחוב:שדרות בנימין 78 עיר: נתניה רציף:   קומה:  ,32.317684,34.854885,0,,7400
310,39223,עובדיה בן שלום/רמב''ם, רחוב:עובדיה בן שלום 22 עיר: נתניה רציף:   קומה:  ,32.315389,34.856864,0,,7400
311,39224,עובדיה בן שלום/רמב''ם, רחוב:עובדיה בן שלום  עיר: נתניה רציף:   קומה:  ,32.315897,34.857335,0,,7400
312,39225,אליעזר בן יהודה/אברהם אבו שדיד, רחוב:אליעזר בן יהודה 48 עיר: נתניה רציף:   קומה:  ,32.319667,34.851035,0,,7400
313,39226,סמילנסקי/ירמיהו הלפרין, רחוב:סמילנסקי 70 עיר: נתניה רציף:   קומה:  ,32.322012,34.849700,0,,7400
315,39228,סמילנסקי/שדרות ירושלים, רחוב:סמילנסקי 42 עיר: נתניה רציף:   קומה:  ,32.324634,34.852055,0,,7400
316,39229,דיזנגוף/ירושלים, רחוב:דיזנגוף 52 עיר: נתניה רציף:   קומה:  ,32.326185,34.851932,0,,7400
317,39230,סמילנסקי/שד. ירושלים, רחוב:שדרות ירושלים 11 עיר: נתניה רציף:   קומה:  ,32.324914,34.852771,0,,7400
318,39231,שד. בן אב''י/אייזיק רמבה, רחוב:שדרות בן אב''י 53 עיר: נתניה רציף:   קומה:  ,32.318318,34.854117,0,,7400
319,39232,שד. בן אב''י/שד. בנימין, רחוב:שדרות בנימין 75 עיר: נתניה רציף:   קומה:  ,32.318437,34.855357,0,,7400
320,39233,שד. בנימין/תחכמוני, רחוב:שדרות בנימין 62 עיר: נתניה רציף:   קומה:  ,32.320059,34.855471,0,,7400
321,39234,שד. בנימין/תחכמוני, רחוב:שדרות בנימין 51 עיר: נתניה רציף:   קומה:  ,32.321473,34.856082,0,,7400
322,39235,שד.ירושלים/שד. בנימין, רחוב:שדרות ירושלים 32 עיר: נתניה רציף:   קומה:  ,32.323668,34.855526,0,,7400
323,39236,שד. בנימין/שד. ירושלים, רחוב:שדרות בנימין 31 עיר: נתניה רציף:   קומה:  ,32.323959,34.856728,0,,7400
324,39237,שד. בנימין/שד. ירושלים, רחוב:שדרות בנימין 34 עיר: נתניה רציף:   קומה:  ,32.324201,34.856548,0,,7400
325,39238,חרלפ\הגרא, רחוב:הרב חרל''פ 4 עיר: נתניה רציף:   קומה:  ,32.311360,34.860074,0,,7400
326,39239,האר''י/דן שומרון, רחוב:האר''י  עיר: נתניה רציף:   קומה:  ,32.312051,34.860675,0,,7400
327,39240,פתח תקווה/אצ''ל, רחוב:פתח תקווה 77 עיר: נתניה רציף:   קומה:  ,32.317886,34.857972,0,,7400
328,39242,פתח תקווה/בן אבי, רחוב:פתח תקווה 78 עיר: נתניה רציף:   קומה:  ,32.317978,34.857753,0,,7400
329,39243,פתח תקווה/טיומקין, רחוב:פתח תקווה 44 עיר: נתניה רציף:   קומה:  ,32.321373,34.859336,0,,7400
330,39244,פתח תקווה/טיומקין, רחוב:פתח תקווה 45 עיר: נתניה רציף:   קומה:  ,32.321309,34.859504,0,,7400
331,39245,פתח תקווה/החלוצים, רחוב:צבי אלון 19 עיר: נתניה רציף:   קומה:  ,32.325907,34.860642,0,,7400
332,39246,הרצל/עולי הגרדום, רחוב:הרצל 98 עיר: נתניה רציף:   קומה:  ,32.325412,34.864958,0,,7400
333,39247,הרצל/עולי הגרדום, רחוב:הרצל 91 עיר: נתניה רציף:   קומה:  ,32.325694,34.864841,0,,7400
334,39248,אוסישקין/שד. ירושלים, רחוב:אוסישקין 31 עיר: נתניה רציף:   קומה:  ,32.326482,34.851215,0,,7400
335,39249,אוסישקין/ראשון לציון, רחוב:אוסישקין 5 עיר: נתניה רציף:   קומה:  ,32.329177,34.851367,0,,7400
336,39250,דיזנגוף/דוד רמז, רחוב:דיזנגוף 40 עיר: נתניה רציף:   קומה:  ,32.327710,34.852699,0,,7400
337,39251,כיכר העצמאות, רחוב:דוד המלך  עיר: נתניה רציף:   קומה:  ,32.331073,34.851149,0,,7400
338,39252,דיזנגוף/הרצל, רחוב:הרצל 9 עיר: נתניה רציף:   קומה:  ,32.329628,34.854317,0,,7400
339,39253,ששת הימים\ויצמן, רחוב:מלחמת ששת הימים 20 עיר: נתניה רציף:   קומה:  ,32.331575,34.859631,0,,7400
340,39254,כיכר פרלמן, רחוב:שמואל הנציב 23 עיר: נתניה רציף:   קומה:  ,32.332163,34.856506,0,,7400
341,39255,דוד המלך/שד. ניצה, רחוב:דוד המלך 30 עיר: נתניה רציף:   קומה:  ,32.334329,34.852307,0,,7400
342,39256,בי''ס יהודה הנשיא, רחוב:שלמה המלך 34 עיר: נתניה רציף:   קומה:  ,32.337778,34.854235,0,,7400
344,39258,אנדריוס/בורוכוב, רחוב:בורוכוב 4 עיר: נתניה רציף:   קומה:  ,32.335749,34.856207,0,,7400
345,39259,בורוכוב/יהודה הנשיא, רחוב:בורוכוב 18 עיר: נתניה רציף:   קומה:  ,32.337770,34.856455,0,,7400
346,39260,בורוכוב/יהודה הנשיא, רחוב:בורוכוב 19 עיר: נתניה רציף:   קומה:  ,32.337989,34.856296,0,,7400
347,39261,ד''ר יהושע טהון/ליאון רייך, רחוב:ד''ר יהושע טהון 12 עיר: נתניה רציף:   קומה:  ,32.339815,34.856594,0,,7400
348,39262,הרב הרצוג/שלמה המלך, רחוב:שלמה המלך 58 עיר: נתניה רציף:   קומה:  ,32.341132,34.854239,0,,7400
349,39263,יהושע טהון\איכי, רחוב:ד''ר יהושע טהון 7 עיר: נתניה רציף:   קומה:  ,32.339485,34.856422,0,,7400
350,39264,יהושע טהון/הרצוג, רחוב:ד''ר יהושע טהון 22 עיר: נתניה רציף:   קומה:  ,32.341076,34.856578,0,,7400
351,39265,ד''ר יהושע טהון/הרב הרצוג, רחוב:ד''ר יהושע טהון 17 עיר: נתניה רציף:   קומה:  ,32.341278,34.856356,0,,7400
353,39267,ת. מרכזית נתניה, רחוב:שדרות בנימין 7 עיר: נתניה רציף:   קומה:  ,32.327371,34.858238,0,,7400
354,39269,ויצמן/הרצל, רחוב:שדרות חיים וייצמן 5 עיר: נתניה רציף:   קומה:  ,32.328953,34.858496,0,,7400
355,39270,שוק עירוני, רחוב:שדרות חיים וייצמן 16 עיר: נתניה רציף:   קומה:  ,32.330186,34.858976,0,,7400
356,39271,ויצמן/ששת הימים, רחוב:שדרות חיים וייצמן  עיר: נתניה רציף:   קומה:  ,32.331154,34.858841,0,,7400
357,39272,מלחמת ששת הימים/ישראל זנגוויל, רחוב:מלחמת ששת הימים 36 עיר: נתניה רציף:   קומה:  ,32.331518,34.861524,0,,7400
358,39273,הרצל/מינץ, רחוב:הרצל 65 עיר: נתניה רציף:   קומה:  ,32.326819,34.862473,0,,7400
359,39274,הרצל/בנימין מינץ, רחוב:הרצל 82 עיר: נתניה רציף:   קומה:  ,32.326176,34.863338,0,,7400
360,39275,דרך רזיאל/היהלום, רחוב:דרך רזיאל 19 עיר: נתניה רציף:   קומה:  ,32.329126,34.861776,0,,7400
361,39276,דרך רזיאל/מלחמת ששת הימים, רחוב:דרך רזיאל 39 עיר: נתניה רציף:   קומה:  ,32.331684,34.863264,0,,7400
362,39277,דרך רזיאל/מלחמת ששת הימים, רחוב:דרך רזיאל 26 עיר: נתניה רציף:   קומה:  ,32.331629,34.863480,0,,7400
363,39278,הרב יצחק ניסנבוים/משה גליקסון, רחוב:משה גליקסון 10 עיר: נתניה רציף:   קומה:  ,32.331080,34.865072,0,,7400
364,39279,דרך רזיאל/הרב ריינס, רחוב:דרך רזיאל 53 עיר: נתניה רציף:   קומה:  ,32.332350,34.864247,0,,7400
365,39280,דרך רזיאל/הרב ריינס, רחוב:הרב ריינס 6 עיר: נתניה רציף:   קומה:  ,32.333132,34.865237,0,,7400
366,39281,י.ח. ברנר/שד. חיים וייצמן, רחוב:שדרות חיים וייצמן 53 עיר: נתניה רציף:   קומה:  ,32.334658,34.859208,0,,7400
367,39282,ויצמן\שפירא משה, רחוב:שדרות חיים וייצמן 48 עיר: נתניה רציף:   קומה:  ,32.334382,34.859411,0,,7400
